timestamp,log_type,message
2.24,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.26,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.28,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.3,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.32,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.34,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.36,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.38,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.4,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.42,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.44,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.46,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.48,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.5,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.52,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.54,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.56,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.58,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.6,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.62,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.64,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.66,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.68,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.7,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.72,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.74,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.76,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.78,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.8,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.82,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.821182,Log,Updating: H:\pendulums\P01_participant_list.csv
2.821182,Log,True
2.821182,Log,Running trial!
2.84,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.86,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.88,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.9,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.92,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.94,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.96,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.98,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.02,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.04,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.06,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.08,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.1,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.12,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.14,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.16,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.18,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.2,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.22,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.24,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.26,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.28,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.3,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.32,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.34,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.36,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.38,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.4,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.42,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.44,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.46,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.48,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.5,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.52,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.54,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.56,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.58,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.6,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.62,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.64,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.66,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.68,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.7,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.72,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.74,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.76,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.78,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.8,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.82,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.84,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.86,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.88,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.9,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.92,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.94,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.96,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.98,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.02,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.04,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.06,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.08,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.1,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.12,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.14,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.16,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.18,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.2,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.22,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.24,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.26,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.28,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.3,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.32,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.34,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.36,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.38,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.4,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.42,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.44,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.46,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.48,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.5,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.52,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.54,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.56,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.58,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.6,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.62,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.64,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.66,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.68,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.7,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.72,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.74,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.76,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.78,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.8,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.82,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.84,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.86,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.88,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.9,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.92,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.94,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.96,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.98,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
