timestamp,log_type,message
1.34,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.34,Log,150
1.36,Log,150
1.36,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.36,Log,150
1.38,Log,150
1.38,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.38,Log,150
1.4,Log,150
1.4,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.4,Log,150
1.42,Log,150
1.42,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.42,Log,150
1.44,Log,150
1.44,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.44,Log,150
1.46,Log,150
1.46,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.46,Log,150
1.48,Log,150
1.48,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.48,Log,150
1.5,Log,150
1.5,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.5,Log,150
1.52,Log,150
1.52,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.52,Log,150
1.54,Log,150
1.54,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.54,Log,150
1.56,Log,150
1.56,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.56,Log,150
1.58,Log,150
1.58,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.58,Log,150
1.6,Log,150
1.6,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.6,Log,150
1.62,Log,150
1.62,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.62,Log,150
1.64,Log,150
1.64,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.64,Log,150
1.66,Log,150
1.66,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.66,Log,150
1.68,Log,150
1.68,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.68,Log,150
1.7,Log,150
1.7,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.7,Log,150
1.72,Log,150
1.72,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.72,Log,150
1.74,Log,150
1.74,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.74,Log,150
1.76,Log,150
1.76,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.76,Log,150
1.78,Log,150
1.78,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.78,Log,150
1.8,Log,150
1.8,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.8,Log,150
1.82,Log,150
1.82,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.82,Log,150
1.84,Log,150
1.84,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.84,Log,150
1.86,Log,150
1.86,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.86,Log,150
1.88,Log,150
1.88,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.88,Log,150
1.9,Log,150
1.9,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.9,Log,150
1.92,Log,150
1.92,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.92,Log,150
1.94,Log,150
1.94,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.94,Log,150
1.96,Log,150
1.96,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.96,Log,150
1.98,Log,150
1.98,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
1.98,Log,150
2,Log,150
2,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2,Log,150
2.02,Log,150
2.02,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.02,Log,150
2.04,Log,150
2.04,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.04,Log,150
2.06,Log,150
2.06,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.06,Log,150
2.08,Log,150
2.08,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.08,Log,150
2.1,Log,150
2.1,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.1,Log,150
2.12,Log,150
2.12,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.12,Log,150
2.14,Log,150
2.14,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.14,Log,150
2.16,Log,150
2.16,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.16,Log,150
2.18,Log,150
2.18,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.18,Log,150
2.2,Log,150
2.2,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.2,Log,150
2.22,Log,150
2.22,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.22,Log,150
2.24,Log,150
2.24,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.24,Log,150
2.26,Log,150
2.26,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.26,Log,150
2.28,Log,150
2.28,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.28,Log,150
2.3,Log,150
2.3,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.3,Log,150
2.32,Log,150
2.32,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.32,Log,150
2.34,Log,150
2.34,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.34,Log,150
2.36,Log,150
2.36,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.36,Log,150
2.38,Log,150
2.38,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.38,Log,150
2.4,Log,150
2.4,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.4,Log,150
2.42,Log,150
2.42,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.42,Log,150
2.44,Log,150
2.44,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.44,Log,150
2.46,Log,150
2.46,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.46,Log,150
2.48,Log,150
2.48,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.48,Log,150
2.5,Log,150
2.5,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.5,Log,150
2.52,Log,150
2.52,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.52,Log,150
2.54,Log,150
2.54,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.54,Log,150
2.56,Log,150
2.56,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.56,Log,150
2.58,Log,150
2.58,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.58,Log,150
2.6,Log,150
2.6,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.6,Log,150
2.62,Log,150
2.62,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.62,Log,150
2.64,Log,150
2.64,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.64,Log,150
2.66,Log,150
2.66,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.66,Log,150
2.68,Log,150
2.68,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.68,Log,150
2.7,Log,150
2.7,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.7,Log,150
2.72,Log,150
2.72,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.72,Log,150
2.74,Log,150
2.74,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.74,Log,150
2.76,Log,150
2.76,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.76,Log,150
2.78,Log,150
2.78,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.78,Log,150
2.8,Log,150
2.8,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.8,Log,150
2.82,Log,150
2.82,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.82,Log,150
2.84,Log,150
2.84,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.84,Log,150
2.86,Log,150
2.86,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.86,Log,150
2.88,Log,150
2.88,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.88,Log,150
2.9,Log,150
2.9,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.9,Log,150
2.92,Log,150
2.92,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.92,Log,150
2.94,Log,150
2.94,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.94,Log,150
2.96,Log,150
2.96,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.96,Log,150
2.98,Log,150
2.98,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
2.98,Log,150
3,Log,150
3,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3,Log,150
3.02,Log,150
3.02,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.02,Log,150
3.04,Log,150
3.04,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.04,Log,150
3.06,Log,150
3.06,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.06,Log,150
3.08,Log,150
3.08,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.08,Log,150
3.1,Log,150
3.1,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.1,Log,150
3.12,Log,150
3.12,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.12,Log,150
3.12,Log,Updating: H:\pendulums\P01_participant_list.csv
3.12,Log,True
3.12,Log,150
3.12,Log,Running trial!
3.14,Log,150
3.14,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.14,Log,150
3.16,Log,150
3.16,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.16,Log,150
3.18,Log,150
3.18,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.18,Log,150
3.2,Log,150
3.2,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.2,Log,150
3.22,Log,150
3.22,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.22,Log,150
3.24,Log,150
3.24,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.24,Log,150
3.26,Log,150
3.26,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.26,Log,150
3.28,Log,150
3.28,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.28,Log,150
3.3,Log,150
3.3,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.3,Log,150
3.32,Log,150
3.32,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.32,Log,150
3.34,Log,150
3.34,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.34,Log,150
3.36,Log,150
3.36,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.36,Log,150
3.38,Log,150
3.38,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.38,Log,150
3.4,Log,150
3.4,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.4,Log,150
3.42,Log,150
3.42,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.42,Log,150
3.44,Log,150
3.44,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.44,Log,150
3.46,Log,150
3.46,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.46,Log,150
3.48,Log,150
3.48,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.48,Log,150
3.5,Log,150
3.5,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.5,Log,150
3.52,Log,150
3.52,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.52,Log,150
3.54,Log,150
3.54,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.54,Log,150
3.56,Log,150
3.56,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.56,Log,150
3.58,Log,150
3.58,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.58,Log,150
3.6,Log,150
3.6,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.6,Log,150
3.62,Log,150
3.62,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.62,Log,150
3.64,Log,150
3.64,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.64,Log,150
3.66,Log,150
3.66,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.66,Log,150
3.68,Log,150
3.68,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.68,Log,150
3.7,Log,150
3.7,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.7,Log,150
3.72,Log,150
3.72,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.72,Log,150
3.74,Log,150
3.74,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.74,Log,150
3.76,Log,150
3.76,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.76,Log,150
3.78,Log,150
3.78,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.78,Log,150
3.8,Log,150
3.8,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.8,Log,150
3.82,Log,150
3.82,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.82,Log,150
3.84,Log,150
3.84,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.84,Log,150
3.86,Log,150
3.86,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.86,Log,150
3.88,Log,150
3.88,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.88,Log,150
3.9,Log,150
3.9,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.9,Log,150
3.92,Log,150
3.92,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.92,Log,150
3.94,Log,150
3.94,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.94,Log,150
3.96,Log,150
3.96,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.96,Log,150
3.98,Log,150
3.98,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
3.98,Log,150
4,Log,150
4,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4,Log,150
4.02,Log,150
4.02,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.02,Log,150
4.04,Log,150
4.04,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.04,Log,150
4.06,Log,150
4.06,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.06,Log,150
4.08,Log,150
4.08,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.08,Log,150
4.1,Log,150
4.1,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.1,Log,150
4.12,Log,150
4.12,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.12,Log,150
4.14,Log,150
4.14,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.14,Log,150
4.16,Log,150
4.16,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.16,Log,150
4.18,Log,150
4.18,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.18,Log,150
4.2,Log,150
4.2,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.2,Log,150
4.22,Log,150
4.22,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.22,Log,150
4.24,Log,150
4.24,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.24,Log,150
4.26,Log,150
4.26,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.26,Log,150
4.28,Log,150
4.28,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.28,Log,150
4.3,Log,150
4.3,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.3,Log,150
4.32,Log,150
4.32,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.32,Log,150
4.34,Log,150
4.34,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.34,Log,150
4.36,Log,150
4.36,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.36,Log,150
4.38,Log,150
4.38,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.38,Log,150
4.4,Log,150
4.4,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.4,Log,150
4.42,Log,150
4.42,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.42,Log,150
4.44,Log,150
4.44,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.44,Log,150
4.46,Log,150
4.46,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.46,Log,150
4.48,Log,150
4.48,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.48,Log,150
4.5,Log,150
4.5,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.5,Log,150
4.52,Log,150
4.52,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.52,Log,150
4.54,Log,150
4.54,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.54,Log,150
4.56,Log,150
4.56,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.56,Log,150
4.58,Log,150
4.58,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.58,Log,150
4.6,Log,150
4.6,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.6,Log,150
4.62,Log,150
4.62,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.62,Log,150
4.64,Log,150
4.64,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.64,Log,150
4.66,Log,150
4.66,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.66,Log,150
4.68,Log,150
4.68,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.68,Log,150
4.7,Log,150
4.7,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.7,Log,150
4.72,Log,150
4.72,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.72,Log,150
4.74,Log,150
4.74,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.74,Log,150
4.76,Log,150
4.76,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.76,Log,150
4.78,Log,150
4.78,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.78,Log,150
4.8,Log,150
4.8,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.8,Log,150
4.82,Log,150
4.82,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.82,Log,150
4.84,Log,150
4.84,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.84,Log,150
4.86,Log,150
4.86,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.86,Log,150
4.88,Log,150
4.88,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.88,Log,150
4.9,Log,150
4.9,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.9,Log,150
4.92,Log,150
4.92,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.92,Log,150
4.94,Log,150
4.94,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.94,Log,150
4.96,Log,150
4.96,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.96,Log,150
4.98,Log,150
4.98,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
4.98,Log,150
5,Log,150
5,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5,Log,150
5.02,Log,150
5.02,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.02,Log,150
5.04,Log,150
5.04,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.04,Log,150
5.06,Log,150
5.06,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.06,Log,150
5.08,Log,150
5.08,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.08,Log,150
5.1,Log,150
5.1,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.1,Log,150
5.12,Log,150
5.12,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.12,Log,150
5.14,Log,150
5.14,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.14,Log,150
5.16,Log,150
5.16,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.16,Log,150
5.18,Log,150
5.18,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.18,Log,150
5.2,Log,150
5.2,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.2,Log,150
5.22,Log,150
5.22,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.22,Log,150
5.24,Log,150
5.24,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.24,Log,150
5.26,Log,150
5.26,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.26,Log,150
5.28,Log,150
5.28,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.28,Log,150
5.3,Log,150
5.3,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.3,Log,150
5.32,Log,150
5.32,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.
5.32,Log,150
5.34,Log,150
